"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",10.6492208625737,1,1,52,1,1
"gemini-2.5-pro-preview-03",9.71012912616355,2,1,52,1,1
"grok-4-0709",7.550038517284,3,1,52,1,1
"o3-2025-04-16",5.2619592479973,6,3,52,3,1
"chatgpt-4o-latest-2025032",5.78537984885691,4,3,52,3,1
"gemini-2.5-pro-preview-05",4.86692131062623,7,3,52,3,1
"deepseek-r1-0528",3.6322310247793,10,4,52,4,1
"grok-3-preview-02-24",5.59515758553572,5,3,52,3,1
"llama-4-maverick-03-26-ex",4.11128216968785,8,4,52,4,1
"gemini-2.5-flash",3.27542444295091,11,4,52,4,1
"qwen3-235b-a22b-no-thinki",1.75928961666606,13,7,52,8,1
"gemini-2.5-flash-preview-",2.40615806512531,12,4,52,6,1
"gemini-2.0-flash-thinking",3.87101382394008,9,3,52,3,1
"kimi-k2-0711-preview",1.73992935625716,15,7,52,7,1
"gpt-4.1-2025-04-14",1.45087711270172,17,7,52,8,1
"deepseek-v3-0324",1.16265186066294,19,8,52,8,1
"o4-mini-2025-04-16",0.732893987649419,26,8,52,9,1
"mistral-medium-2505",0.921121290404198,24,8,52,8,1
"gemini-2.5-flash-lite-pre",1.10067212966846,21,8,52,8,1
"qwen-max-2025-01-25",0.867875533653095,25,8,52,8,1
"hunyuan-turbos-20250416",1.04574906132519,22,8,52,8,1
"qwen3-235b-a22b",1.15396724448195,20,8,52,8,1
"minimax-m1",-0.20810370057653,31,10,52,11,1
"claude-opus-4-20250514-th",1.74052960735969,14,7,52,8,1
"qwen3-235b-a22b-instruct-",1.36356545125824,18,8,52,8,1
"gemma-3-27b-it",0.300068465471821,30,9,52,11,1
"claude-opus-4-20250514",1.54407824154445,16,7,52,8,1
"grok-3-mini-beta",0.385415459208776,28,8,52,10,1
"grok-3-mini-high",0.372723932037141,29,8,52,10,1
"gpt-4o-2024-11-20",0.547822022303682,27,8,52,10,1
"claude-sonnet-4-20250514-",0.926183040140817,23,8,52,8,1
"gemini-2.0-flash-001",-1.61070429543897,36,13,52,17,1
"mistral-small-2506",-0.458476940211225,33,11,52,12,1
"gpt-4.1-mini-2025-04-14",-0.467410987767916,34,11,52,12,1
"qwq-32b",-2.58317944530953,39,23,52,27,1
"claude-sonnet-4-20250514",-0.409657504412214,32,11,52,12,1
"qwen3-30b-a3b",-0.783826791495398,35,10,52,12,1
"command-a-03-2025",-2.46820888054367,37,19,52,26,1
"o3-mini",-3.78207691265456,40,31,52,32,1
"amazon-nova-experimental-",-5.02336473625884,44,36,52,37,1
"gemma-3n-e4b-it",-5.54163749664724,46,36,52,37,1
"claude-3-7-sonnet-2025021",-2.55295706793038,38,21,52,26,1
"claude-3-5-sonnet-2024102",-4.13355597125295,41,35,52,36,1
"llama-4-maverick-17b-128e",-5.58608925909674,48,36,52,37,1
"claude-3-7-sonnet-2025021.1",-4.15079801503256,42,35,52,36,1
"llama-4-scout-17b-16e-ins",-5.49102099183098,45,36,52,37,1
"llama-3.3-70b-instruct",-5.72941182512352,49,36,52,37,1
"amazon.nova-pro-v1:0",-8.27718708765911,51,44,52,45,1
"mistral-small-3.1-24b-ins",-8.26348824745565,50,44,52,44,1
"magistral-medium-2506",-5.57151191724783,47,36,52,37,1
"claude-3-5-haiku-20241022",-8.38912131279367,52,44,52,44,1
"gpt-4o-mini-2024-07-18",-4.34854005157622,43,35,52,36,1
