"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",9.31487955043676,1,1,23,1,1
"gemini-2.5-pro-preview-03",8.11247784178529,2,1,35,1,1
"grok-4-0709",6.99804240325958,3,1,41,1,1
"o3-2025-04-16",3.3692115612362,8,4,52,4,2
"chatgpt-4o-latest-2025032",3.78004349546284,6,4,52,4,1
"gemini-2.5-pro-preview-05",4.27597017025309,4,3,52,3,1
"deepseek-r1-0528",2.40850999906625,11,4,52,4,2
"grok-3-preview-02-24",4.13729787301721,5,3,52,3,1
"llama-4-maverick-03-26-ex",3.59694871681825,7,4,52,4,2
"gemini-2.5-flash",3.20078428127171,9,4,52,4,2
"qwen3-235b-a22b-no-thinki",1.9155588951372,16,4,52,4,3
"gemini-2.5-flash-preview-",2.00114055291919,14,4,52,4,3
"gemini-2.0-flash-thinking",3.1144349933183,10,3,52,3,2
"kimi-k2-0711-preview",1.58249055898645,17,4,52,4,3
"gpt-4.1-2025-04-14",0.649624292565784,26,6,52,7,2
"deepseek-v3-0324",0.812565292378059,24,4,52,6,3
"o4-mini-2025-04-16",1.04567065518209,23,4,52,5,3
"mistral-medium-2505",0.0331521325742798,29,7,52,10,2
"gemini-2.5-flash-lite-pre",1.28429524581266,20,4,52,4,3
"qwen-max-2025-01-25",1.53083216407432,18,4,52,4,3
"hunyuan-turbos-20250416",1.35749078464521,19,4,52,4,3
"qwen3-235b-a22b",2.19882311581425,12,4,52,4,2
"minimax-m1",1.92482144605633,15,4,52,4,3
"claude-opus-4-20250514-th",2.04105538814223,13,4,52,4,2
"qwen3-235b-a22b-instruct-",0.810718117080341,25,4,52,6,3
"gemma-3-27b-it",-0.214984431988084,32,9,52,11,2
"claude-opus-4-20250514",1.21843444334617,22,4,52,4,3
"grok-3-mini-beta",-0.136080906657057,31,8,52,11,2
"grok-3-mini-high",0.125608137525406,28,7,52,9,2
"gpt-4o-2024-11-20",0.422800625650414,27,6,52,8,2
"claude-sonnet-4-20250514-",1.25277461887827,21,4,52,4,3
"gemini-2.0-flash-001",-0.990725407004547,37,11,52,13,1
"mistral-small-2506",-0.882826018150192,34,11,52,11,1
"gpt-4.1-mini-2025-04-14",-0.902244104007734,36,11,52,11,1
"qwq-32b",-0.899180245112042,35,11,52,12,1
"claude-sonnet-4-20250514",-0.0951050092293357,30,8,52,10,2
"qwen3-30b-a3b",-0.490317635671842,33,9,52,11,1
"command-a-03-2025",-1.95707094650351,40,17,52,19,1
"o3-mini",-1.07230662723726,38,11,52,12,1
"amazon-nova-experimental-",-4.53789950786149,45,37,52,39,1
"gemma-3n-e4b-it",-5.24602716202458,48,39,52,39,1
"claude-3-7-sonnet-2025021",-1.87273463414631,39,17,52,18,1
"claude-3-5-sonnet-2024102",-3.42474865487597,42,28,52,32,1
"llama-4-maverick-17b-128e",-4.01587381315706,43,31,52,34,1
"claude-3-7-sonnet-2025021.1",-3.39566720314287,41,28,52,32,1
"llama-4-scout-17b-16e-ins",-4.80550841005272,46,39,52,39,1
"llama-3.3-70b-instruct",-5.43137389641835,49,39,52,39,1
"amazon.nova-pro-v1:0",-8.08295557649901,50,45,52,47,1
"mistral-small-3.1-24b-ins",-8.64697414810537,52,47,52,49,1
"magistral-medium-2506",-4.92435510931197,47,39,52,39,1
"claude-3-5-haiku-20241022",-8.20631833271853,51,45,52,48,1
"gpt-4o-mini-2024-07-18",-4.2851795728183,44,34,52,38,1
