"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",6.77892869629543,1,1,17,1,1
"gemini-2.5-pro-preview-03",5.74088006384939,2,1,20,1,1
"grok-4-0709",4.46590296460973,3,1,27,1,1
"o3-2025-04-16",2.40218086569547,12,3,52,4,2
"chatgpt-4o-latest-2025032",3.05603236373659,8,3,52,3,1
"gemini-2.5-pro-preview-05",2.9268373416376,9,3,52,3,1
"deepseek-r1-0528",2.04794995083522,16,3,52,4,3
"grok-3-preview-02-24",3.76895499378577,4,1,37,2,1
"llama-4-maverick-03-26-ex",3.46212885852807,6,2,39,3,1
"gemini-2.5-flash",3.05971339571951,7,3,52,3,1
"qwen3-235b-a22b-no-thinki",1.68428954938758,18,4,52,5,3
"gemini-2.5-flash-preview-",2.40231188364791,11,3,52,4,2
"gemini-2.0-flash-thinking",2.39861388051703,13,3,52,3,2
"kimi-k2-0711-preview",1.85431658334683,17,4,52,4,3
"gpt-4.1-2025-04-14",0.91706565925336,25,7,52,9,3
"deepseek-v3-0324",0.58457344322628,27,9,52,11,4
"o4-mini-2025-04-16",0.757438713889298,26,7,52,10,4
"mistral-medium-2505",-0.506631873099505,33,17,52,23,4
"gemini-2.5-flash-lite-pre",1.60554640521442,20,4,52,6,3
"qwen-max-2025-01-25",1.5960291320313,21,4,52,6,3
"hunyuan-turbos-20250416",0.992613165696847,24,7,52,8,3
"qwen3-235b-a22b",1.62376263177259,19,4,52,6,3
"minimax-m1",1.56810152113111,22,4,52,6,3
"claude-opus-4-20250514-th",2.3911079226416,14,3,52,4,2
"qwen3-235b-a22b-instruct-",3.63921360549453,5,1,52,1,1
"gemma-3-27b-it",0.167833135501398,29,11,52,15,4
"claude-opus-4-20250514",2.22318761606976,15,3,52,4,3
"grok-3-mini-beta",0.0701811622793622,30,11,52,16,4
"grok-3-mini-high",0.345883412525916,28,11,52,11,4
"gpt-4o-2024-11-20",-0.526264221602478,35,17,52,19,4
"claude-sonnet-4-20250514-",2.79353116258508,10,2,52,3,2
"gemini-2.0-flash-001",-0.759142140469343,36,18,52,23,4
"mistral-small-2506",-3.3101355023864,42,37,52,38,1
"gpt-4.1-mini-2025-04-14",-1.18997364648339,38,23,52,25,3
"qwq-32b",-0.514005084887876,34,15,52,17,4
"claude-sonnet-4-20250514",1.03851298430545,23,7,52,9,3
"qwen3-30b-a3b",-0.222147032142042,31,11,52,16,4
"command-a-03-2025",-1.57676937152757,39,25,52,27,3
"o3-mini",-0.298177605635575,32,15,52,16,4
"amazon-nova-experimental-",-4.32036045398938,44,39,52,40,1
"gemma-3n-e4b-it",-5.05732427616517,48,40,52,42,1
"claude-3-7-sonnet-2025021",-0.888559614147589,37,22,52,23,4
"claude-3-5-sonnet-2024102",-1.79827935932168,40,27,52,28,3
"llama-4-maverick-17b-128e",-4.33673400644222,45,39,52,40,1
"claude-3-7-sonnet-2025021.1",-1.86641442099839,41,27,52,28,3
"llama-4-scout-17b-16e-ins",-4.40357618481846,46,39,52,40,1
"llama-3.3-70b-instruct",-5.12909399451473,49,40,52,42,1
"amazon.nova-pro-v1:0",-7.94772621970371,52,49,52,50,1
"mistral-small-3.1-24b-ins",-7.50219786556279,50,48,52,48,1
"magistral-medium-2506",-4.40465025685673,47,39,52,41,1
"claude-3-5-haiku-20241022",-7.63998571731246,51,48,52,50,1
"gpt-4o-mini-2024-07-18",-4.16547421714294,43,39,52,40,1
