"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",10.0828825416852,1,1,28,1,1
"gemini-2.5-pro-preview-03",9.36025638957274,2,1,32,1,1
"grok-4-0709",7.64271345450889,4,1,52,1,1
"o3-2025-04-16",6.01482479781246,8,4,52,4,2
"chatgpt-4o-latest-2025032",8.53774753210314,3,1,52,1,1
"gemini-2.5-pro-preview-05",6.14189259256529,6,3,52,3,2
"deepseek-r1-0528",4.36771730797901,10,5,52,6,3
"grok-3-preview-02-24",6.79963904992246,5,2,52,3,1
"llama-4-maverick-03-26-ex",6.01883494988811,7,3,52,4,2
"gemini-2.5-flash",4.29441140918756,11,5,52,6,3
"qwen3-235b-a22b-no-thinki",2.82650385376625,14,9,52,9,3
"gemini-2.5-flash-preview-",3.52473413018113,12,6,52,9,3
"gemini-2.0-flash-thinking",5.14219779983268,9,3,52,4,2
"kimi-k2-0711-preview",2.91425989588489,13,9,52,9,3
"gpt-4.1-2025-04-14",2.78301874182711,15,9,52,9,3
"deepseek-v3-0324",2.56515741399508,17,9,52,10,3
"o4-mini-2025-04-16",1.81425710558169,25,10,52,10,2
"mistral-medium-2505",1.96679051111521,23,10,52,10,2
"gemini-2.5-flash-lite-pre",2.55351928738507,19,9,52,10,3
"qwen-max-2025-01-25",1.96233116082626,24,10,52,10,2
"hunyuan-turbos-20250416",2.5639939120094,18,9,52,10,3
"qwen3-235b-a22b",2.25411434336719,21,9,52,10,3
"minimax-m1",-0.733521430731859,31,23,52,25,1
"claude-opus-4-20250514-th",2.48810029270618,20,9,52,10,3
"qwen3-235b-a22b-instruct-",2.24784904318591,22,9,52,10,3
"gemma-3-27b-it",1.52133856304595,28,10,52,11,2
"claude-opus-4-20250514",2.76891232781556,16,9,52,9,3
"grok-3-mini-beta",1.57875197249156,27,10,52,10,2
"grok-3-mini-high",0.834068277048877,30,10,52,12,1
"gpt-4o-2024-11-20",-0.87187621890209,33,23,52,27,1
"claude-sonnet-4-20250514-",1.79582442143646,26,10,52,10,2
"gemini-2.0-flash-001",-0.755606511284,32,23,52,25,1
"mistral-small-2506",-2.48692899735949,37,31,52,31,1
"gpt-4.1-mini-2025-04-14",-2.45261931909747,36,31,52,31,1
"qwq-32b",-3.19924988095974,39,31,52,31,1
"claude-sonnet-4-20250514",0.969512958210849,29,10,52,12,1
"qwen3-30b-a3b",-3.11755217162928,38,31,52,31,1
"command-a-03-2025",-1.41062930296777,34,27,52,29,1
"o3-mini",-4.31070327442617,40,34,52,35,1
"amazon-nova-experimental-",-6.14191712415415,43,38,52,38,1
"gemma-3n-e4b-it",-7.87835879311229,48,40,52,41,1
"claude-3-7-sonnet-2025021",-1.66265411800801,35,27,52,29,1
"claude-3-5-sonnet-2024102",-6.0537496108968,42,38,52,40,1
"llama-4-maverick-17b-128e",-7.83060750295893,47,41,52,41,1
"claude-3-7-sonnet-2025021.1",-4.81964048216046,41,36,52,36,1
"llama-4-scout-17b-16e-ins",-7.57156899774737,45,41,52,41,1
"llama-3.3-70b-instruct",-7.9555528744951,49,41,52,41,1
"amazon.nova-pro-v1:0",-10.9415234733514,50,46,52,49,1
"mistral-small-3.1-24b-ins",-10.9675114475897,51,46,52,50,1
"magistral-medium-2506",-7.70121082696444,46,41,52,41,1
"claude-3-5-haiku-20241022",-11.1064431907813,52,45,52,48,1
"gpt-4o-mini-2024-07-18",-6.36673048736046,44,39,52,40,1
