"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",7.75423028984529,1,1,18,1,1
"gemini-2.5-pro-preview-03",6.5538521387117,2,1,21,1,1
"grok-4-0709",5.75561313677853,3,1,26,1,1
"o3-2025-04-16",3.82953045662957,8,3,52,4,2
"chatgpt-4o-latest-2025032",5.59237718180224,4,1,33,1,1
"gemini-2.5-pro-preview-05",3.80805396278188,9,3,52,4,2
"deepseek-r1-0528",3.51619772248681,11,4,52,6,2
"grok-3-preview-02-24",5.48476962810937,5,1,28,2,1
"llama-4-maverick-03-26-ex",4.26897242067684,7,3,45,3,2
"gemini-2.5-flash",3.53100110425615,10,4,52,6,2
"qwen3-235b-a22b-no-thinki",2.12135672035865,18,7,52,8,5
"gemini-2.5-flash-preview-",2.41144702586671,16,6,52,8,4
"gemini-2.0-flash-thinking",2.95013076584855,15,6,52,6,3
"kimi-k2-0711-preview",2.37193053938437,17,6,52,8,4
"gpt-4.1-2025-04-14",2.10213092450204,19,7,52,8,6
"deepseek-v3-0324",1.37223630125286,23,10,52,14,6
"o4-mini-2025-04-16",0.678751339044496,28,14,52,16,6
"mistral-medium-2505",1.03108751417219,26,14,52,14,6
"gemini-2.5-flash-lite-pre",1.48479337715583,21,10,52,12,6
"qwen-max-2025-01-25",0.724279522451218,27,15,52,16,6
"hunyuan-turbos-20250416",1.39096080497908,22,10,52,14,6
"qwen3-235b-a22b",1.49659352180007,20,10,52,12,6
"minimax-m1",-0.776749500869832,33,20,52,23,3
"claude-opus-4-20250514-th",2.95645790345645,14,6,52,6,3
"qwen3-235b-a22b-instruct-",4.40264027331835,6,2,52,2,2
"gemma-3-27b-it",0.317171190256232,30,16,52,18,6
"claude-opus-4-20250514",3.38257140633478,12,4,52,6,3
"grok-3-mini-beta",0.469413990706413,29,14,52,16,6
"grok-3-mini-high",-0.471029300852753,31,20,52,20,4
"gpt-4o-2024-11-20",1.0361759333998,25,14,52,14,6
"claude-sonnet-4-20250514-",3.38198963038766,13,3,52,5,3
"gemini-2.0-flash-001",-0.855617073597926,34,20,52,22,3
"mistral-small-2506",-1.26407596937917,35,25,52,25,2
"gpt-4.1-mini-2025-04-14",-0.688958389002841,32,20,52,22,3
"qwq-32b",-3.62922955295246,42,36,52,38,1
"claude-sonnet-4-20250514",1.33982896411426,24,10,52,14,6
"qwen3-30b-a3b",-1.27599021399337,36,25,52,27,2
"command-a-03-2025",-1.74165813440151,38,29,52,31,1
"o3-mini",-2.17430671869222,39,31,52,31,1
"amazon-nova-experimental-",-5.23675342582413,44,42,52,42,1
"gemma-3n-e4b-it",-6.3667823862267,48,42,52,42,1
"claude-3-7-sonnet-2025021",-1.43478183437216,37,27,52,29,2
"claude-3-5-sonnet-2024102",-2.32112139837607,41,31,52,31,1
"llama-4-maverick-17b-128e",-6.31541307793615,47,42,52,43,1
"claude-3-7-sonnet-2025021.1",-2.22037743876093,40,31,52,31,1
"llama-4-scout-17b-16e-ins",-5.97768463574315,45,42,52,42,1
"llama-3.3-70b-instruct",-6.4681104576223,49,42,52,42,1
"amazon.nova-pro-v1:0",-9.43154857985745,52,50,52,50,1
"mistral-small-3.1-24b-ins",-8.80576241884655,50,47,52,49,1
"magistral-medium-2506",-6.00358932642565,46,42,52,42,1
"claude-3-5-haiku-20241022",-9.08841145550907,51,48,52,50,1
"gpt-4o-mini-2024-07-18",-4.968594401626,43,42,52,42,1
