"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",17.256357148916,1,1,52,1,1
"gemini-2.5-pro-preview-03",16.5298426400711,2,1,52,1,1
"grok-4-0709",14.9381541109807,4,1,52,1,1
"o3-2025-04-16",12.846515343316,6,4,52,4,1
"chatgpt-4o-latest-2025032",16.0500534503294,3,1,52,1,1
"gemini-2.5-pro-preview-05",13.5075443635016,5,2,52,3,1
"deepseek-r1-0528",10.2742327277996,10,5,52,6,1
"grok-3-preview-02-24",11.9691202415867,7,5,52,5,1
"llama-4-maverick-03-26-ex",11.2157792937302,8,5,52,5,1
"gemini-2.5-flash",11.0619899091201,9,5,52,5,1
"qwen3-235b-a22b-no-thinki",5.64983563853089,14,11,52,11,1
"gemini-2.5-flash-preview-",7.9646765814525,11,8,52,10,1
"gemini-2.0-flash-thinking",1.73707490433734,26,18,52,20,1
"kimi-k2-0711-preview",5.52247454886816,16,11,52,11,1
"gpt-4.1-2025-04-14",5.57010259783171,15,11,52,11,1
"deepseek-v3-0324",4.34282498326624,20,12,52,12,1
"o4-mini-2025-04-16",3.12126630372236,23,13,52,14,1
"mistral-medium-2505",3.37767471723627,22,12,52,14,1
"gemini-2.5-flash-lite-pre",4.13006391987341,21,12,52,12,1
"qwen-max-2025-01-25",1.18852491040494,27,20,52,21,1
"hunyuan-turbos-20250416",4.67687118195023,19,12,52,12,1
"qwen3-235b-a22b",4.85245011592137,18,12,52,12,1
"minimax-m1",-2.45292661869274,32,31,52,31,1
"claude-opus-4-20250514-th",6.54507712398919,12,10,52,11,1
"qwen3-235b-a22b-instruct-",2.48059857921005,25,14,52,14,1
"gemma-3-27b-it",0.385285946056314,31,22,52,22,1
"claude-opus-4-20250514",5.34284101119665,17,11,52,11,1
"grok-3-mini-beta",2.66435559040198,24,14,52,14,1
"grok-3-mini-high",0.836553429056611,29,21,52,22,1
"gpt-4o-2024-11-20",-6.2241175581535,39,34,52,34,1
"claude-sonnet-4-20250514-",6.3231929073892,13,10,52,11,1
"gemini-2.0-flash-001",-3.73584139614266,35,32,52,32,1
"mistral-small-2506",-2.94932251191132,33,31,52,32,1
"gpt-4.1-mini-2025-04-14",0.801342691928955,30,20,52,22,1
"qwq-32b",-3.56055170699987,34,31,52,32,1
"claude-sonnet-4-20250514",1.05319991952355,28,20,52,22,1
"qwen3-30b-a3b",-3.73765037847053,36,32,52,32,1
"command-a-03-2025",-3.79482483831105,37,32,52,32,1
"o3-mini",-6.2225707909516,38,34,52,34,1
"amazon-nova-experimental-",-7.69412230746008,43,38,52,38,1
"gemma-3n-e4b-it",-16.8249921412174,46,46,52,46,1
"claude-3-7-sonnet-2025021",-6.40900261518768,41,34,52,34,1
"claude-3-5-sonnet-2024102",-7.3083482932823,42,36,52,38,1
"llama-4-maverick-17b-128e",-12.5466894902273,44,44,52,44,1
"claude-3-7-sonnet-2025021.1",-6.33363392033337,40,34,52,34,1
"llama-4-scout-17b-16e-ins",-12.5617654642254,45,44,52,44,1
"llama-3.3-70b-instruct",-18.6432527999887,49,46,52,46,1
"amazon.nova-pro-v1:0",-18.6432527999887,49,46,52,46,1
"mistral-small-3.1-24b-ins",-18.6432527999887,49,46,52,46,1
"magistral-medium-2506",-18.6432527999887,49,46,52,46,1
"claude-3-5-haiku-20241022",-18.6432527999887,49,46,52,46,1
"gpt-4o-mini-2024-07-18",-18.6432527999887,49,46,52,46,1
