"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",8.55935509611748,1,1,37,1,1
"gemini-2.5-pro-preview-03",6.17298829460564,2,1,52,1,1
"grok-4-0709",5.62865881845346,3,1,52,1,1
"o3-2025-04-16",4.16737639770416,9,1,52,1,1
"chatgpt-4o-latest-2025032",4.75759866556019,5,1,52,1,1
"gemini-2.5-pro-preview-05",3.58734475178388,13,1,52,2,1
"deepseek-r1-0528",3.23655106821307,18,2,52,2,1
"grok-3-preview-02-24",4.58694452665073,7,1,52,1,1
"llama-4-maverick-03-26-ex",4.57725524456604,8,1,52,1,1
"gemini-2.5-flash",4.6061234874491,6,1,52,1,1
"qwen3-235b-a22b-no-thinki",3.30388697565222,16,1,52,2,1
"gemini-2.5-flash-preview-",3.30241165337689,17,1,52,2,1
"gemini-2.0-flash-thinking",1.87284696780374,26,3,52,4,1
"kimi-k2-0711-preview",3.39785759143731,15,1,52,2,1
"gpt-4.1-2025-04-14",2.65942000429853,20,2,52,3,1
"deepseek-v3-0324",1.51565627330087,29,4,52,6,1
"o4-mini-2025-04-16",2.33547513246099,24,2,52,4,1
"mistral-medium-2505",1.59518588096625,28,4,52,5,1
"gemini-2.5-flash-lite-pre",2.65908786739426,21,2,52,3,1
"qwen-max-2025-01-25",2.35511597300351,22,2,52,4,1
"hunyuan-turbos-20250416",2.33584536590012,23,2,52,3,1
"qwen3-235b-a22b",3.45905680627248,14,1,52,2,1
"minimax-m1",2.68802330409413,19,2,52,3,1
"claude-opus-4-20250514-th",3.6225657327771,12,1,52,2,1
"qwen3-235b-a22b-instruct-",4.8805458868489,4,1,52,1,1
"gemma-3-27b-it",-0.0609364808228445,35,11,52,19,1
"claude-opus-4-20250514",3.64214468242386,11,1,52,2,1
"grok-3-mini-beta",1.62400581233475,27,4,52,5,1
"grok-3-mini-high",1.49321317699255,30,4,52,9,2
"gpt-4o-2024-11-20",-0.713564588538055,37,19,52,22,1
"claude-sonnet-4-20250514-",3.75331077687986,10,1,52,2,1
"gemini-2.0-flash-001",-1.58473310217688,41,25,52,27,1
"mistral-small-2506",-1.66617868928973,42,25,52,27,1
"gpt-4.1-mini-2025-04-14",0.248077922831477,34,10,52,15,1
"qwq-32b",0.653304617138112,33,5,52,10,1
"claude-sonnet-4-20250514",2.07031864987828,25,3,52,4,1
"qwen3-30b-a3b",1.04131473834378,31,5,52,9,1
"command-a-03-2025",-1.22706763084493,40,19,52,25,1
"o3-mini",0.874554562382187,32,4,52,10,1
"amazon-nova-experimental-",-4.27034458301416,43,37,52,40,1
"gemma-3n-e4b-it",-9.9033005022762,47,45,52,45,1
"claude-3-7-sonnet-2025021",-0.0867477994187276,36,10,52,19,1
"claude-3-5-sonnet-2024102",-0.856992341754719,38,19,52,22,1
"llama-4-maverick-17b-128e",-5.08576760793718,44,40,52,41,1
"claude-3-7-sonnet-2025021.1",-0.899917291026977,39,19,52,22,1
"llama-4-scout-17b-16e-ins",-12.1602029958208,48,45,52,47,1
"llama-3.3-70b-instruct",-12.6792434233959,51,45,52,47,1
"amazon.nova-pro-v1:0",-12.6654501118403,50,45,52,47,1
"mistral-small-3.1-24b-ins",-8.82059858807504,45,44,52,45,1
"magistral-medium-2506",-8.85616261184085,46,44,52,45,1
"claude-3-5-haiku-20241022",-12.5638591617278,49,45,52,47,1
"gpt-4o-mini-2024-07-18",-13.1623551960948,52,47,52,47,1
