"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",8.44193720592579,1,1,17,1,1
"gemini-2.5-pro-preview-03",8.02515648025724,2,1,19,1,1
"grok-4-0709",6.79646245909774,3,1,22,1,1
"o3-2025-04-16",3.86530204429945,9,5,46,5,3
"chatgpt-4o-latest-2025032",6.35280410250138,4,1,31,1,1
"gemini-2.5-pro-preview-05",5.23311822878035,5,3,33,3,2
"deepseek-r1-0528",2.43248968477219,14,6,52,8,5
"grok-3-preview-02-24",4.49746488428691,6,4,47,4,3
"llama-4-maverick-03-26-ex",4.47617890984959,7,4,44,4,3
"gemini-2.5-flash",3.97928275102731,8,5,52,5,3
"qwen3-235b-a22b-no-thinki",2.15436266372124,15,8,52,8,5
"gemini-2.5-flash-preview-",2.73177500077753,12,6,52,6,5
"gemini-2.0-flash-thinking",3.32855067328161,10,5,52,5,4
"kimi-k2-0711-preview",1.91002137081785,17,8,52,9,5
"gpt-4.1-2025-04-14",1.38633628112542,23,10,52,10,5
"deepseek-v3-0324",1.09387064787945,25,11,52,11,5
"o4-mini-2025-04-16",1.11641813425831,24,10,52,11,5
"mistral-medium-2505",0.415984607497281,27,13,52,14,5
"gemini-2.5-flash-lite-pre",1.8829502146391,18,8,52,9,5
"qwen-max-2025-01-25",1.53478031598167,22,10,52,10,5
"hunyuan-turbos-20250416",1.60859956205223,21,10,52,10,5
"qwen3-235b-a22b",2.90761588780978,11,5,52,6,4
"minimax-m1",2.56933539205709,13,5,52,6,5
"claude-opus-4-20250514-th",2.09730888851198,16,8,52,8,5
"qwen3-235b-a22b-instruct-",0.753767994605362,26,11,52,12,5
"gemma-3-27b-it",0.196365072493531,30,14,52,15,5
"claude-opus-4-20250514",1.7729931752721,19,9,52,10,5
"grok-3-mini-beta",0.36286658411392,29,13,52,14,5
"grok-3-mini-high",-0.139203061426013,31,15,52,17,5
"gpt-4o-2024-11-20",-0.993773315421565,33,22,52,24,3
"claude-sonnet-4-20250514-",1.64347837180754,20,10,52,10,5
"gemini-2.0-flash-001",-0.847170221858187,32,21,52,23,3
"mistral-small-2506",-2.09613906213985,40,26,52,27,1
"gpt-4.1-mini-2025-04-14",-1.12318872927033,36,24,52,24,3
"qwq-32b",-1.13152871975375,37,20,52,24,3
"claude-sonnet-4-20250514",0.382398837928033,28,13,52,14,5
"qwen3-30b-a3b",-1.06042539789416,34,21,52,24,3
"command-a-03-2025",-1.64323274573266,38,24,52,26,1
"o3-mini",-1.12105079063739,35,21,52,24,3
"amazon-nova-experimental-",-5.26827257470806,45,41,52,41,1
"gemma-3n-e4b-it",-6.20621841373906,48,41,52,41,1
"claude-3-7-sonnet-2025021",-1.65674351157543,39,24,52,26,1
"claude-3-5-sonnet-2024102",-4.24922921825122,42,40,52,40,1
"llama-4-maverick-17b-128e",-5.17349477791673,44,41,52,41,1
"claude-3-7-sonnet-2025021.1",-3.23316651353971,41,33,52,35,1
"llama-4-scout-17b-16e-ins",-5.45924493571989,46,41,52,41,1
"llama-3.3-70b-instruct",-6.21007491215807,49,41,52,41,1
"amazon.nova-pro-v1:0",-9.02842783786461,50,50,52,50,1
"mistral-small-3.1-24b-ins",-9.52994796768643,52,50,52,50,1
"magistral-medium-2506",-5.57165921258035,47,41,52,41,1
"claude-3-5-haiku-20241022",-9.14478712136786,51,50,52,50,1
"gpt-4o-mini-2024-07-18",-5.06299738618762,43,41,52,41,1
