"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",8.87034185629818,1,1,30,1,1
"gemini-2.5-pro-preview-03",7.06694952510655,3,1,37,1,1
"grok-4-0709",6.46636735183668,4,1,43,1,1
"o3-2025-04-16",5.26068960201272,8,2,52,2,1
"chatgpt-4o-latest-2025032",7.10679297129175,2,1,41,1,1
"gemini-2.5-pro-preview-05",4.25861200583763,13,4,52,5,2
"deepseek-r1-0528",4.50216230675143,12,2,52,4,2
"grok-3-preview-02-24",6.39676890549507,5,1,43,1,1
"llama-4-maverick-03-26-ex",5.37898272793831,7,2,52,2,1
"gemini-2.5-flash",5.11375559699981,9,2,52,2,1
"qwen3-235b-a22b-no-thinki",3.56868564871582,18,6,52,6,2
"gemini-2.5-flash-preview-",3.61009610604536,17,6,52,6,2
"gemini-2.0-flash-thinking",2.02984217693139,26,11,52,13,2
"kimi-k2-0711-preview",3.93769534646418,15,4,52,6,2
"gpt-4.1-2025-04-14",3.81447657100879,16,6,52,6,2
"deepseek-v3-0324",2.51089277782428,24,8,52,10,2
"o4-mini-2025-04-16",2.40567259872851,25,9,52,11,2
"mistral-medium-2505",2.71072593631371,22,7,52,10,2
"gemini-2.5-flash-lite-pre",2.93545968128475,21,7,52,9,2
"qwen-max-2025-01-25",0.410814501747423,28,20,52,22,1
"hunyuan-turbos-20250416",2.98835956737103,20,6,52,8,2
"qwen3-235b-a22b",3.12745724328355,19,6,52,7,2
"minimax-m1",-0.520690523959486,33,26,52,28,1
"claude-opus-4-20250514-th",4.22352304652045,14,4,52,4,2
"qwen3-235b-a22b-instruct-",5.56274160582442,6,1,52,1,1
"gemma-3-27b-it",-0.0874367314401177,31,24,52,26,1
"claude-opus-4-20250514",4.91445231665246,10,2,52,2,1
"grok-3-mini-beta",1.93649206355797,27,11,52,13,2
"grok-3-mini-high",0.226461049083062,29,21,52,24,1
"gpt-4o-2024-11-20",-0.705484348296171,35,26,52,28,1
"claude-sonnet-4-20250514-",4.54497700349306,11,2,52,4,2
"gemini-2.0-flash-001",-1.69728118258413,41,28,52,28,1
"mistral-small-2506",-1.46848867629809,40,28,52,28,1
"gpt-4.1-mini-2025-04-14",0.156816683980995,30,22,52,24,1
"qwq-32b",-1.84327716883448,42,28,52,28,1
"claude-sonnet-4-20250514",2.63574634264115,23,8,52,10,2
"qwen3-30b-a3b",-0.552552861076613,34,26,52,28,1
"command-a-03-2025",-0.998158941360126,39,27,52,28,1
"o3-mini",-0.724826774565784,36,26,52,28,1
"amazon-nova-experimental-",-4.39891474602704,43,40,52,42,1
"gemma-3n-e4b-it",-12.3920191787793,48,48,52,48,1
"claude-3-7-sonnet-2025021",-0.341885968200856,32,25,52,26,1
"claude-3-5-sonnet-2024102",-0.872491156923944,38,26,52,28,1
"llama-4-maverick-17b-128e",-9.23569143250998,44,44,52,44,1
"claude-3-7-sonnet-2025021.1",-0.839795524769364,37,26,52,28,1
"llama-4-scout-17b-16e-ins",-9.25815058296049,45,44,52,44,1
"llama-3.3-70b-instruct",-13.1192769517148,49,48,52,48,1
"amazon.nova-pro-v1:0",-13.5781628863761,51,48,52,48,1
"mistral-small-3.1-24b-ins",-9.31644501793987,47,44,52,44,1
"magistral-medium-2506",-9.30236883246648,46,44,52,44,1
"claude-3-5-haiku-20241022",-13.1279047031875,50,48,52,48,1
"gpt-4o-mini-2024-07-18",-14.2915069267698,52,48,52,48,1
