"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",8.83740205639398,1,1,24,1,1
"gemini-2.5-pro-preview-03",7.59492737167071,2,1,28,1,1
"grok-4-0709",6.22413027793196,3,1,42,1,1
"o3-2025-04-16",4.57925509857438,9,2,52,3,1
"chatgpt-4o-latest-2025032",5.27143125588246,4,1,52,2,1
"gemini-2.5-pro-preview-05",4.56475909296704,10,2,52,3,1
"deepseek-r1-0528",3.53573387067458,15,3,52,4,2
"grok-3-preview-02-24",5.25553357658468,5,1,52,2,1
"llama-4-maverick-03-26-ex",4.76748661566016,8,2,52,2,1
"gemini-2.5-flash",4.96172280562834,7,2,52,2,1
"qwen3-235b-a22b-no-thinki",3.49527699314727,18,3,52,4,2
"gemini-2.5-flash-preview-",3.81414253079785,14,3,52,3,2
"gemini-2.0-flash-thinking",2.28176560607296,25,4,52,8,3
"kimi-k2-0711-preview",3.51392875792502,16,3,52,4,2
"gpt-4.1-2025-04-14",2.92682662891591,20,4,52,4,3
"deepseek-v3-0324",1.49546105995019,29,9,52,12,3
"o4-mini-2025-04-16",2.38526165777202,23,4,52,7,3
"mistral-medium-2505",2.00259878289138,28,6,52,9,3
"gemini-2.5-flash-lite-pre",2.97045683988456,19,4,52,4,3
"qwen-max-2025-01-25",2.39753055583871,22,4,52,6,3
"hunyuan-turbos-20250416",2.29810324008095,24,4,52,8,3
"qwen3-235b-a22b",3.50558463916525,17,3,52,4,2
"minimax-m1",2.69327001434069,21,4,52,4,3
"claude-opus-4-20250514-th",3.91306626260084,12,3,52,3,2
"qwen3-235b-a22b-instruct-",4.98388203185357,6,1,52,1,1
"gemma-3-27b-it",-0.00913283449814095,35,19,52,22,1
"claude-opus-4-20250514",3.87340136626204,13,3,52,3,2
"grok-3-mini-beta",2.0068123879336,27,6,52,9,3
"grok-3-mini-high",1.37455445860727,30,11,52,12,3
"gpt-4o-2024-11-20",-0.888617901090711,37,26,52,29,1
"claude-sonnet-4-20250514-",4.43045171284049,11,2,52,3,1
"gemini-2.0-flash-001",-1.67154775041048,41,30,52,31,1
"mistral-small-2506",-2.11328183987729,42,31,52,32,1
"gpt-4.1-mini-2025-04-14",0.257239607643717,34,19,52,19,2
"qwq-32b",0.469322647831369,33,14,52,19,2
"claude-sonnet-4-20250514",2.09153024316211,26,6,52,9,3
"qwen3-30b-a3b",0.75788197012675,31,12,52,15,2
"command-a-03-2025",-1.47164334162604,40,29,52,31,1
"o3-mini",0.678385162195852,32,12,52,15,2
"amazon-nova-experimental-",-4.68687442126029,43,40,52,42,1
"gemma-3n-e4b-it",-10.7325847301218,47,45,52,45,1
"claude-3-7-sonnet-2025021",-0.306063410221917,36,21,52,22,1
"claude-3-5-sonnet-2024102",-1.18158612949489,39,27,52,29,1
"llama-4-maverick-17b-128e",-5.57749704715316,44,43,52,43,1
"claude-3-7-sonnet-2025021.1",-1.01302556009363,38,26,52,29,1
"llama-4-scout-17b-16e-ins",-12.7786814004609,48,47,52,47,1
"llama-3.3-70b-instruct",-13.5939247265769,51,47,52,47,1
"amazon.nova-pro-v1:0",-13.5624227659481,50,47,52,47,1
"mistral-small-3.1-24b-ins",-9.54800532655642,45,45,52,45,1
"magistral-medium-2506",-9.56421499941746,46,45,52,45,1
"claude-3-5-haiku-20241022",-13.487165455865,49,47,52,47,1
"gpt-4o-mini-2024-07-18",-14.0228475391354,52,47,52,48,1
