"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",10.5148576368181,1,1,47,1,1
"gemini-2.5-pro-preview-03",8.21931489349169,2,1,52,1,1
"grok-4-0709",8.05760276609667,3,1,52,1,1
"o3-2025-04-16",6.29494145462865,11,2,52,2,1
"chatgpt-4o-latest-2025032",7.00129597498851,6,1,52,2,1
"gemini-2.5-pro-preview-05",5.61259524398431,14,2,52,2,1
"deepseek-r1-0528",6.26608624574496,13,2,52,2,1
"grok-3-preview-02-24",8.0551416591222,4,1,52,1,1
"llama-4-maverick-03-26-ex",6.70592811909786,8,1,52,2,1
"gemini-2.5-flash",6.35314719609068,10,2,52,2,1
"qwen3-235b-a22b-no-thinki",5.24186655567715,16,2,52,3,1
"gemini-2.5-flash-preview-",3.76086982471294,21,7,52,10,1
"gemini-2.0-flash-thinking",3.46395245484391,22,9,52,11,1
"kimi-k2-0711-preview",5.31934925832331,15,2,52,3,1
"gpt-4.1-2025-04-14",4.91858927628688,17,2,52,6,1
"deepseek-v3-0324",0.794437763406398,32,20,52,21,1
"o4-mini-2025-04-16",1.238431825262,30,20,52,20,1
"mistral-medium-2505",2.48202856895441,23,14,52,16,1
"gemini-2.5-flash-lite-pre",2.09385533531205,25,16,52,17,1
"qwen-max-2025-01-25",2.03846289592023,26,16,52,17,1
"hunyuan-turbos-20250416",1.19446865583123,31,20,52,20,1
"qwen3-235b-a22b",4.70731953781736,19,2,52,6,1
"minimax-m1",0.419411931387671,34,21,52,22,1
"claude-opus-4-20250514-th",6.27223104403177,12,2,52,2,1
"qwen3-235b-a22b-instruct-",8.00614897607344,5,1,52,1,1
"gemma-3-27b-it",-1.31903282256148,36,29,52,29,1
"claude-opus-4-20250514",6.58205106601725,9,1,52,2,1
"grok-3-mini-beta",2.14602845576298,24,15,52,17,1
"grok-3-mini-high",2.00275498164832,28,16,52,17,1
"gpt-4o-2024-11-20",4.87570436084275,18,2,52,6,1
"claude-sonnet-4-20250514-",6.75199628984916,7,1,52,2,1
"gemini-2.0-flash-001",-2.10206580050378,41,30,52,32,1
"mistral-small-2506",0.576188151243569,33,21,52,22,1
"gpt-4.1-mini-2025-04-14",2.00275498164839,27,16,52,17,1
"qwq-32b",-2.63691142799671,42,32,52,34,1
"claude-sonnet-4-20250514",4.00156147694835,20,6,52,7,1
"qwen3-30b-a3b",-0.179489646592808,35,23,52,23,1
"command-a-03-2025",-1.68474402218788,39,29,52,30,1
"o3-mini",-1.34037515834012,37,29,52,29,1
"amazon-nova-experimental-",-2.93179645800626,43,32,52,34,1
"gemma-3n-e4b-it",-11.2254557060159,48,46,52,46,1
"claude-3-7-sonnet-2025021",1.38688225152902,29,18,52,20,1
"claude-3-5-sonnet-2024102",-1.38225850603734,38,29,52,29,1
"llama-4-maverick-17b-128e",-11.1923165380025,47,46,52,46,1
"claude-3-7-sonnet-2025021.1",-1.775839336505,40,29,52,32,1
"llama-4-scout-17b-16e-ins",-11.1819706299559,46,46,52,46,1
"llama-3.3-70b-instruct",-25.5117257232371,51,50,52,50,1
"amazon.nova-pro-v1:0",-25.5117257232371,51,50,52,50,1
"mistral-small-3.1-24b-ins",-7.43082571790578,45,44,52,44,1
"magistral-medium-2506",-7.38637395646721,44,44,52,44,1
"claude-3-5-haiku-20241022",-15.0536242126041,49,49,52,49,1
"gpt-4o-mini-2024-07-18",-25.5117257232371,51,50,52,50,1
