"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",8.85467111601631,1,1,36,1,1
"gemini-2.5-pro-preview-03",6.16127189899422,2,1,52,1,1
"grok-4-0709",5.87232129977621,3,1,52,1,1
"o3-2025-04-16",4.32880378834879,9,1,52,1,1
"chatgpt-4o-latest-2025032",4.89364896610471,4,1,52,1,1
"gemini-2.5-pro-preview-05",3.54226396939056,12,1,52,2,1
"deepseek-r1-0528",3.47395699714339,14,1,52,2,1
"grok-3-preview-02-24",4.60104089093472,6,1,52,1,1
"llama-4-maverick-03-26-ex",4.45630362069835,7,1,52,1,1
"gemini-2.5-flash",4.40847836288088,8,1,52,1,1
"qwen3-235b-a22b-no-thinki",3.22658190409074,16,1,52,2,1
"gemini-2.5-flash-preview-",2.81202971175648,18,2,52,2,1
"gemini-2.0-flash-thinking",1.39866260226573,27,4,52,4,2
"kimi-k2-0711-preview",3.17550234713523,17,1,52,2,1
"gpt-4.1-2025-04-14",2.53328259797714,19,2,52,2,1
"deepseek-v3-0324",1.29958652195172,28,4,52,6,2
"o4-mini-2025-04-16",2.06027363040013,23,2,52,4,1
"mistral-medium-2505",1.44142740168694,26,4,52,5,2
"gemini-2.5-flash-lite-pre",2.14893439322914,21,2,52,4,1
"qwen-max-2025-01-25",1.96640705119024,24,2,52,4,1
"hunyuan-turbos-20250416",2.08527131974948,22,2,52,4,1
"qwen3-235b-a22b",3.28983269098375,15,1,52,2,1
"minimax-m1",2.27469280810515,20,2,52,4,1
"claude-opus-4-20250514-th",3.54248326180616,11,1,52,2,1
"qwen3-235b-a22b-instruct-",4.82496362998605,5,1,52,1,1
"gemma-3-27b-it",-0.597229566412075,36,15,52,18,1
"claude-opus-4-20250514",3.52730328584117,13,1,52,2,1
"grok-3-mini-beta",1.27733940857682,29,4,52,6,2
"grok-3-mini-high",1.12055796174898,31,4,52,6,2
"gpt-4o-2024-11-20",1.18019513768759,30,4,52,6,2
"claude-sonnet-4-20250514-",3.5528589636364,10,1,52,2,1
"gemini-2.0-flash-001",-1.72723770063312,41,20,52,25,1
"mistral-small-2506",-0.849691321043814,38,15,52,19,1
"gpt-4.1-mini-2025-04-14",0.118925288147356,35,10,52,10,1
"qwq-32b",0.29084859712621,34,7,52,10,1
"claude-sonnet-4-20250514",1.62051096288688,25,4,52,4,1
"qwen3-30b-a3b",0.629457795232417,32,4,52,10,1
"command-a-03-2025",-1.78990809999394,42,20,52,25,1
"o3-mini",0.432143942527286,33,6,52,10,1
"amazon-nova-experimental-",-4.35769575157073,44,36,52,38,1
"gemma-3n-e4b-it",-8.39368977522407,45,44,52,45,1
"claude-3-7-sonnet-2025021",-0.618329234967259,37,14,52,18,1
"claude-3-5-sonnet-2024102",-1.37898743307433,39,18,52,21,1
"llama-4-maverick-17b-128e",-3.92453764226019,43,33,52,36,1
"claude-3-7-sonnet-2025021.1",-1.44776840257297,40,19,52,23,1
"llama-4-scout-17b-16e-ins",-9.02524744009276,48,45,52,45,1
"llama-3.3-70b-instruct",-12.7805866115064,51,46,52,49,1
"amazon.nova-pro-v1:0",-12.7518195948663,50,46,52,49,1
"mistral-small-3.1-24b-ins",-8.62810703447111,46,44,52,45,1
"magistral-medium-2506",-8.64424774722153,47,44,52,45,1
"claude-3-5-haiku-20241022",-12.2693430611418,49,45,52,48,1
"gpt-4o-mini-2024-07-18",-13.2384077089609,52,48,52,49,1
