"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",10.0153867440209,1,1,34,1,1
"gemini-2.5-pro-preview-03",8.95456742846785,2,1,39,1,1
"grok-4-0709",7.85855761035467,3,1,41,1,1
"o3-2025-04-16",5.84544267633592,11,3,52,3,2
"chatgpt-4o-latest-2025032",6.74719792923803,6,2,52,2,1
"gemini-2.5-pro-preview-05",6.1420810334693,8,3,52,3,1
"deepseek-r1-0528",5.49475509729059,14,3,52,4,2
"grok-3-preview-02-24",7.57740326554208,4,1,45,1,1
"llama-4-maverick-03-26-ex",6.05391101442988,9,3,52,3,1
"gemini-2.5-flash",6.03146381856564,10,3,52,3,1
"qwen3-235b-a22b-no-thinki",4.51535319968268,17,5,52,6,3
"gemini-2.5-flash-preview-",4.63511286147627,15,5,52,6,3
"gemini-2.0-flash-thinking",3.62083911072606,20,8,52,11,3
"kimi-k2-0711-preview",4.59223892493506,16,5,52,6,3
"gpt-4.1-2025-04-14",4.30651034571552,18,5,52,7,3
"deepseek-v3-0324",0.611197451844077,31,22,52,25,1
"o4-mini-2025-04-16",1.36989021862709,27,19,52,20,1
"mistral-medium-2505",3.23997857302154,23,8,52,13,3
"gemini-2.5-flash-lite-pre",3.21872129085753,24,8,52,12,3
"qwen-max-2025-01-25",1.39902644981558,26,19,52,20,1
"hunyuan-turbos-20250416",1.14302330149007,29,19,52,20,1
"qwen3-235b-a22b",3.93051358372295,19,6,52,8,3
"minimax-m1",0.115210214465209,32,25,52,26,1
"claude-opus-4-20250514-th",5.55757940389006,13,3,52,4,2
"qwen3-235b-a22b-instruct-",6.8963450338022,5,1,52,1,1
"gemma-3-27b-it",-0.567935829188535,35,26,52,26,1
"claude-opus-4-20250514",5.75510857851767,12,3,52,3,2
"grok-3-mini-beta",2.98888942339967,25,8,52,13,3
"grok-3-mini-high",1.15333513547503,28,20,52,21,1
"gpt-4o-2024-11-20",3.50206485018643,21,7,52,9,3
"claude-sonnet-4-20250514-",6.42527577113883,7,2,52,3,1
"gemini-2.0-flash-001",-2.84010116424901,41,34,52,35,1
"mistral-small-2506",-0.090404352597643,34,26,52,26,1
"gpt-4.1-mini-2025-04-14",1.12801732749127,30,20,52,21,1
"qwq-32b",-3.27872626241945,42,35,52,37,1
"claude-sonnet-4-20250514",3.24980878255352,22,10,52,13,3
"qwen3-30b-a3b",-0.626746193635485,36,26,52,26,1
"command-a-03-2025",-2.37098074569575,40,32,52,32,1
"o3-mini",-1.88193862117773,38,31,52,32,1
"amazon-nova-experimental-",-3.8936968798015,43,38,52,38,1
"gemma-3n-e4b-it",-13.0372918381023,48,46,52,46,1
"claude-3-7-sonnet-2025021",0.0348297430499134,33,25,52,26,1
"claude-3-5-sonnet-2024102",-2.01037770782882,39,31,52,32,1
"llama-4-maverick-17b-128e",-12.2648214865665,46,46,52,46,1
"claude-3-7-sonnet-2025021.1",-0.81581986926008,37,26,52,26,1
"llama-4-scout-17b-16e-ins",-12.2762974373258,47,46,52,46,1
"llama-3.3-70b-instruct",-18.0209100242462,51,49,52,49,1
"amazon.nova-pro-v1:0",-17.959546849233,50,49,52,49,1
"mistral-small-3.1-24b-ins",-8.80566178623909,45,44,52,44,1
"magistral-medium-2506",-8.76153698163308,44,44,52,44,1
"claude-3-5-haiku-20241022",-16.5591062362892,49,49,52,49,1
"gpt-4o-mini-2024-07-18",-18.0477359281099,52,49,52,49,1
