"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",8.0191736104123,1,1,20,1,1
"gemini-2.5-pro-preview-03",7.25649864583984,2,1,20,1,1
"grok-4-0709",6.10837742510348,3,1,28,1,1
"o3-2025-04-16",4.01444412748927,9,4,52,5,3
"chatgpt-4o-latest-2025032",5.8261773067497,4,1,31,1,1
"gemini-2.5-pro-preview-05",4.52509192233832,6,3,42,3,2
"deepseek-r1-0528",3.55729605529305,12,6,52,6,3
"grok-3-preview-02-24",5.64458685650994,5,1,31,2,1
"llama-4-maverick-03-26-ex",4.32322129836981,8,3,47,4,3
"gemini-2.5-flash",3.84189584690989,10,4,52,6,3
"qwen3-235b-a22b-no-thinki",2.29568480931105,18,8,52,9,6
"gemini-2.5-flash-preview-",2.84935335652286,16,6,52,6,4
"gemini-2.0-flash-thinking",3.05100974873891,15,6,52,6,4
"kimi-k2-0711-preview",2.48212158405982,17,6,52,9,5
"gpt-4.1-2025-04-14",2.28144915695125,19,8,52,9,6
"deepseek-v3-0324",1.27504553106159,24,13,52,14,6
"o4-mini-2025-04-16",0.660819909378617,29,16,52,17,6
"mistral-medium-2505",1.27656507382093,23,13,52,14,6
"gemini-2.5-flash-lite-pre",1.76765076076076,20,10,52,12,6
"qwen-max-2025-01-25",0.712437678103561,28,16,52,17,6
"hunyuan-turbos-20250416",1.26239314523441,25,14,52,14,6
"qwen3-235b-a22b",1.61648694571541,21,10,52,13,6
"minimax-m1",-0.903259635752278,34,22,52,26,3
"claude-opus-4-20250514-th",3.14312609712995,14,6,52,6,3
"qwen3-235b-a22b-instruct-",4.40885951590351,7,2,52,3,2
"gemma-3-27b-it",0.269736678651409,30,17,52,18,6
"claude-opus-4-20250514",3.46994854528858,13,5,52,6,3
"grok-3-mini-beta",0.807673544134602,27,14,52,16,6
"grok-3-mini-high",-0.47685923557083,31,20,52,22,3
"gpt-4o-2024-11-20",0.898218471809818,26,14,52,16,6
"claude-sonnet-4-20250514-",3.75166822895833,11,3,52,4,3
"gemini-2.0-flash-001",-0.868093888932679,33,20,52,22,3
"mistral-small-2506",-1.47420430870431,35,26,52,27,1
"gpt-4.1-mini-2025-04-14",-0.682617341700494,32,22,52,22,3
"qwq-32b",-3.78258021662985,42,35,52,38,1
"claude-sonnet-4-20250514",1.3308033964597,22,13,52,14,6
"qwen3-30b-a3b",-1.50919219832032,36,26,52,27,1
"command-a-03-2025",-1.98984313327971,38,30,52,31,1
"o3-mini",-2.42280020946245,40,31,52,31,1
"amazon-nova-experimental-",-5.38678568470443,44,42,52,42,1
"gemma-3n-e4b-it",-6.86255827862906,48,42,52,43,1
"claude-3-7-sonnet-2025021",-1.62429595598725,37,29,52,30,1
"claude-3-5-sonnet-2024102",-2.63917215153044,41,31,52,32,1
"llama-4-maverick-17b-128e",-6.74169911941455,47,42,52,43,1
"claude-3-7-sonnet-2025021.1",-2.28979710536496,39,31,52,31,1
"llama-4-scout-17b-16e-ins",-6.43008838601357,45,42,52,43,1
"llama-3.3-70b-instruct",-6.91306475683712,49,42,52,43,1
"amazon.nova-pro-v1:0",-9.53009598101727,52,48,52,50,1
"mistral-small-3.1-24b-ins",-9.07374991415757,50,47,52,48,1
"magistral-medium-2506",-6.45949714424749,46,42,52,43,1
"claude-3-5-haiku-20241022",-9.32506583572374,51,47,52,50,1
"gpt-4o-mini-2024-07-18",-5.34249479103031,43,42,52,42,1
