"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",8.12649175365626,1,1,22,1,1
"gemini-2.5-pro-preview-03",7.76458564058774,2,1,26,1,1
"grok-4-0709",5.25872932367013,4,1,43,3,1
"o3-2025-04-16",4.03119412306782,11,3,52,3,2
"chatgpt-4o-latest-2025032",4.89667211015198,5,3,52,3,1
"gemini-2.5-pro-preview-05",4.44183562029745,7,3,52,3,1
"deepseek-r1-0528",3.58511098160148,12,3,52,4,3
"grok-3-preview-02-24",5.90507112571259,3,1,37,1,1
"llama-4-maverick-03-26-ex",4.27949668960614,8,3,52,3,1
"gemini-2.5-flash",4.09633034592228,9,3,52,3,2
"qwen3-235b-a22b-no-thinki",2.44028447308746,19,5,52,7,3
"gemini-2.5-flash-preview-",3.5066162843583,13,3,52,4,3
"gemini-2.0-flash-thinking",3.35537808872509,14,3,52,4,3
"kimi-k2-0711-preview",2.81973735038504,17,4,52,5,3
"gpt-4.1-2025-04-14",2.55681523233333,18,5,52,7,3
"deepseek-v3-0324",1.45533713572783,23,9,52,12,3
"o4-mini-2025-04-16",0.901839213402518,28,12,52,14,3
"mistral-medium-2505",1.63752473798552,21,8,52,12,3
"gemini-2.5-flash-lite-pre",2.33988645314123,20,5,52,7,3
"qwen-max-2025-01-25",0.928792753991499,27,13,52,16,3
"hunyuan-turbos-20250416",1.13459490128335,25,12,52,12,3
"qwen3-235b-a22b",1.6217511370686,22,8,52,11,3
"minimax-m1",-1.16684478561717,34,23,52,25,1
"claude-opus-4-20250514-th",3.19338486690284,16,4,52,4,3
"qwen3-235b-a22b-instruct-",4.87305212770134,6,1,52,1,1
"gemma-3-27b-it",0.811900940011363,29,14,52,16,3
"claude-opus-4-20250514",3.32472370888124,15,4,52,4,3
"grok-3-mini-beta",1.0434435758542,26,12,52,13,3
"grok-3-mini-high",-0.156490761106662,30,19,52,21,3
"gpt-4o-2024-11-20",-0.232841965288467,31,18,52,20,2
"claude-sonnet-4-20250514-",4.05845074104859,10,3,52,3,2
"gemini-2.0-flash-001",-0.438776765988008,32,18,52,20,1
"mistral-small-2506",-3.16192479841315,42,31,52,33,1
"gpt-4.1-mini-2025-04-14",-1.08538960757415,33,23,52,25,1
"qwq-32b",-3.00881664114652,41,30,52,32,1
"claude-sonnet-4-20250514",1.2724339560657,24,12,52,12,3
"qwen3-30b-a3b",-2.24163507252211,38,30,52,30,1
"command-a-03-2025",-1.91991093284899,36,29,52,30,1
"o3-mini",-2.20859315758929,37,30,52,30,1
"amazon-nova-experimental-",-5.39443345674539,43,41,52,41,1
"gemma-3n-e4b-it",-7.34870907994503,48,43,52,43,1
"claude-3-7-sonnet-2025021",-1.31952723612612,35,24,52,26,1
"claude-3-5-sonnet-2024102",-2.3574512119019,40,30,52,30,1
"llama-4-maverick-17b-128e",-7.23096951711004,47,43,52,43,1
"claude-3-7-sonnet-2025021.1",-2.30669805757566,39,30,52,30,1
"llama-4-scout-17b-16e-ins",-6.63122100437746,46,43,52,43,1
"llama-3.3-70b-instruct",-7.38424469024669,49,43,52,43,1
"amazon.nova-pro-v1:0",-9.48019232281927,52,45,52,47,1
"mistral-small-3.1-24b-ins",-9.01153338807341,50,45,52,45,1
"magistral-medium-2506",-6.61226026698673,45,43,52,43,1
"claude-3-5-haiku-20241022",-9.36605599276517,51,45,52,47,1
"gpt-4o-mini-2024-07-18",-5.59694467946156,44,41,52,41,1
