"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",-1.03042586338123,34,3,52,4,3
"gemini-2.5-pro-preview-03",35.0132275257359,1,1,1,1,1
"grok-4-0709",2.00421337799262,3,2,9,2,2
"o3-2025-04-16",-0.508394244271251,11,3,52,4,2
"chatgpt-4o-latest-2025032",0.779422768162377,4,2,52,2,2
"gemini-2.5-pro-preview-05",2.60439593873239,2,2,8,2,2
"deepseek-r1-0528",-1.03042586338123,34,4,52,5,3
"grok-3-preview-02-24",0.6470977325083,5,2,52,2,2
"llama-4-maverick-03-26-ex",0.465463186543637,7,2,52,2,2
"gemini-2.5-flash",-0.0371626317043905,9,2,52,3,2
"qwen3-235b-a22b-no-thinki",-0.927601846595998,15,4,52,4,3
"gemini-2.5-flash-preview-",0.636250099693868,6,2,52,2,2
"gemini-2.0-flash-thinking",0.0360497107517901,8,2,52,3,2
"kimi-k2-0711-preview",-0.523251116926147,12,3,52,4,2
"gpt-4.1-2025-04-14",-0.924842599177126,14,4,52,4,3
"deepseek-v3-0324",-1.03042586338123,34,4,52,4,3
"o4-mini-2025-04-16",-1.03042586338123,34,4,52,4,3
"mistral-medium-2505",-1.03042586338123,34,4,52,4,3
"gemini-2.5-flash-lite-pre",-1.03042586338123,34,4,52,4,3
"qwen-max-2025-01-25",-1.03042586338123,34,4,52,4,3
"hunyuan-turbos-20250416",-1.03042586338123,34,4,52,4,3
"qwen3-235b-a22b",-1.03042586338123,34,4,52,4,3
"minimax-m1",-1.03042586338123,34,4,52,4,3
"claude-opus-4-20250514-th",-0.463593465143575,10,3,52,4,2
"qwen3-235b-a22b-instruct-",-1.03042586338123,34,4,52,4,3
"gemma-3-27b-it",-1.03042586338123,34,4,52,4,3
"claude-opus-4-20250514",-0.711129375109508,13,4,52,4,2
"grok-3-mini-beta",-1.03042586338123,34,4,52,4,3
"grok-3-mini-high",-1.03042586338123,34,4,52,4,3
"gpt-4o-2024-11-20",-1.03042586338123,34,4,52,4,3
"claude-sonnet-4-20250514-",-0.994813979468752,16,4,52,4,3
"gemini-2.0-flash-001",-1.03042586338123,34,4,52,4,3
"mistral-small-2506",-1.03042586338123,34,4,52,4,3
"gpt-4.1-mini-2025-04-14",-1.03042586338123,34,4,52,4,3
"qwq-32b",-1.03042586338123,34,4,52,5,3
"claude-sonnet-4-20250514",-1.03042586338123,34,4,52,4,3
"qwen3-30b-a3b",-1.03042586338123,34,4,52,5,3
"command-a-03-2025",-1.03042586338123,34,4,52,4,3
"o3-mini",-1.03042586338123,34,4,52,4,3
"amazon-nova-experimental-",-1.03042586338123,34,4,52,4,3
"gemma-3n-e4b-it",-1.03042586338123,34,4,52,4,3
"claude-3-7-sonnet-2025021",-1.03042586338123,34,4,52,4,3
"claude-3-5-sonnet-2024102",-1.03042586338123,34,4,52,4,3
"llama-4-maverick-17b-128e",-1.03042586338123,34,4,52,4,3
"claude-3-7-sonnet-2025021.1",-1.03042586338123,34,4,52,4,3
"llama-4-scout-17b-16e-ins",-1.03042586338123,34,4,52,4,3
"llama-3.3-70b-instruct",-1.03042586338123,34,4,52,5,3
"amazon.nova-pro-v1:0",-1.03042586338123,34,4,52,4,3
"mistral-small-3.1-24b-ins",-1.03042586338123,34,4,52,5,3
"magistral-medium-2506",-1.03042586338123,34,4,52,4,3
"claude-3-5-haiku-20241022",-1.03042586338123,34,4,52,4,3
"gpt-4o-mini-2024-07-18",-1.03042586338123,34,4,52,4,3
