"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",9.2168375561151,1,1,50,1,1
"gemini-2.5-pro-preview-03",8.7495577244032,2,1,52,1,1
"grok-4-0709",7.09562288376019,3,1,52,1,1
"o3-2025-04-16",3.79609168760417,8,3,52,4,1
"chatgpt-4o-latest-2025032",4.31258600816418,6,3,52,3,1
"gemini-2.5-pro-preview-05",4.80107858959853,5,3,52,3,1
"deepseek-r1-0528",3.29115011487508,10,4,52,4,1
"grok-3-preview-02-24",5.47194384797744,4,2,52,3,1
"llama-4-maverick-03-26-ex",3.59856950961058,9,4,52,4,1
"gemini-2.5-flash",2.73013335451637,11,4,52,4,1
"qwen3-235b-a22b-no-thinki",1.42642807994709,15,5,52,6,1
"gemini-2.5-flash-preview-",1.9501235204551,12,4,52,5,1
"gemini-2.0-flash-thinking",3.95564966128975,7,2,52,3,1
"kimi-k2-0711-preview",1.32396882113646,17,5,52,6,1
"gpt-4.1-2025-04-14",1.0423239917918,20,6,52,7,1
"deepseek-v3-0324",1.14767259574075,19,6,52,6,1
"o4-mini-2025-04-16",0.435767342207868,27,6,52,7,1
"mistral-medium-2505",0.669128900636123,26,6,52,7,1
"gemini-2.5-flash-lite-pre",0.864346737641252,23,6,52,7,1
"qwen-max-2025-01-25",0.887814824672683,22,6,52,7,1
"hunyuan-turbos-20250416",0.834775217319342,24,6,52,7,1
"qwen3-235b-a22b",0.746431866964455,25,6,52,7,1
"minimax-m1",0.187275826532755,29,6,52,8,1
"claude-opus-4-20250514-th",1.73593253829203,13,5,52,5,1
"qwen3-235b-a22b-instruct-",1.48587478223283,14,5,52,6,1
"gemma-3-27b-it",-0.104302590300415,34,10,52,11,1
"claude-opus-4-20250514",1.37019521454252,16,5,52,6,1
"grok-3-mini-beta",0.0971894508852547,30,7,52,8,1
"grok-3-mini-high",0.193380534542552,28,7,52,8,1
"gpt-4o-2024-11-20",1.20886110102059,18,5,52,6,1
"claude-sonnet-4-20250514-",0.9131864428785,21,6,52,7,1
"gemini-2.0-flash-001",-1.31799613597387,36,12,52,12,1
"mistral-small-2506",-0.0324979948503508,32,6,52,8,1
"gpt-4.1-mini-2025-04-14",-0.0922172295521584,33,7,52,8,1
"qwq-32b",-2.77916650567675,39,21,52,27,1
"claude-sonnet-4-20250514",0.0374802546882389,31,6,52,8,1
"qwen3-30b-a3b",-0.395748921116374,35,6,52,8,1
"command-a-03-2025",-2.15112892845864,37,14,52,18,1
"o3-mini",-4.320399212715,43,36,52,36,1
"amazon-nova-experimental-",-4.40305701221157,44,35,52,36,1
"gemma-3n-e4b-it",-4.78363435803776,47,36,52,36,1
"claude-3-7-sonnet-2025021",-2.24184608430504,38,14,52,20,1
"claude-3-5-sonnet-2024102",-3.31466188981469,40,27,52,28,1
"llama-4-maverick-17b-128e",-4.82759748129992,48,36,52,36,1
"claude-3-7-sonnet-2025021.1",-3.34135884698748,41,27,52,30,1
"llama-4-scout-17b-16e-ins",-4.70980907450443,45,36,52,36,1
"llama-3.3-70b-instruct",-4.97897705695569,49,36,52,36,1
"amazon.nova-pro-v1:0",-7.84773941324081,50,43,52,43,1
"mistral-small-3.1-24b-ins",-7.84773941464628,52,43,52,43,1
"magistral-medium-2506",-4.75365199069157,46,36,52,36,1
"claude-3-5-haiku-20241022",-7.84773941451369,51,43,52,43,1
"gpt-4o-mini-2024-07-18",-3.48610942619032,42,27,52,32,1
