"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",7.09806142825279,1,1,15,1,1
"gemini-2.5-pro-preview-03",6.58858121015465,2,1,15,1,1
"grok-4-0709",4.93239384848894,3,1,26,1,1
"o3-2025-04-16",2.83290314376582,11,3,52,4,3
"chatgpt-4o-latest-2025032",3.59140785633157,7,3,43,3,1
"gemini-2.5-pro-preview-05",3.66850143429655,6,3,39,3,1
"deepseek-r1-0528",2.27514402054145,16,4,52,5,3
"grok-3-preview-02-24",4.23595137251605,4,1,36,2,1
"llama-4-maverick-03-26-ex",3.57611909652311,8,3,43,3,1
"gemini-2.5-flash",3.42324930383197,9,3,48,3,2
"qwen3-235b-a22b-no-thinki",1.92833732583048,18,5,52,5,3
"gemini-2.5-flash-preview-",2.79502026883863,12,3,52,4,3
"gemini-2.0-flash-thinking",2.49807684705032,14,4,52,4,3
"kimi-k2-0711-preview",2.01959805184719,17,4,52,5,3
"gpt-4.1-2025-04-14",1.29759388160053,23,7,52,10,4
"deepseek-v3-0324",0.507750760565395,27,11,52,14,4
"o4-mini-2025-04-16",0.810837736244168,26,11,52,11,4
"mistral-medium-2505",0.180152308507529,30,14,52,17,4
"gemini-2.5-flash-lite-pre",1.83363611892761,19,5,52,5,3
"qwen-max-2025-01-25",1.5323322987081,21,5,52,9,3
"hunyuan-turbos-20250416",0.930857631002909,25,10,52,11,4
"qwen3-235b-a22b",1.76831928320435,20,5,52,5,3
"minimax-m1",1.49124443399568,22,5,52,9,3
"claude-opus-4-20250514-th",2.6354313604988,13,3,52,4,3
"qwen3-235b-a22b-instruct-",3.68427996053109,5,1,52,2,1
"gemma-3-27b-it",0.121013380564786,31,15,52,17,4
"claude-opus-4-20250514",2.44492737029753,15,4,52,4,3
"grok-3-mini-beta",0.449489051712059,28,13,52,15,4
"grok-3-mini-high",0.19841364084176,29,14,52,17,4
"gpt-4o-2024-11-20",-0.635102247236766,34,20,52,22,4
"claude-sonnet-4-20250514-",3.26836945256354,10,3,52,3,2
"gemini-2.0-flash-001",-0.844458604483661,36,20,52,23,3
"mistral-small-2506",-3.82981527343729,42,39,52,39,1
"gpt-4.1-mini-2025-04-14",-1.10739322694127,37,24,52,25,3
"qwq-32b",-0.743703279814541,35,17,52,21,4
"claude-sonnet-4-20250514",0.994147477289638,24,10,52,11,4
"qwen3-30b-a3b",-0.515504861461837,32,17,52,21,4
"command-a-03-2025",-1.85310881744454,39,27,52,29,3
"o3-mini",-0.529837430673637,33,17,52,19,4
"amazon-nova-experimental-",-4.8386463708203,45,41,52,42,1
"gemma-3n-e4b-it",-5.68458517843474,48,42,52,42,1
"claude-3-7-sonnet-2025021",-1.14216824567547,38,24,52,25,3
"claude-3-5-sonnet-2024102",-2.20252591724507,41,29,52,32,1
"llama-4-maverick-17b-128e",-4.83632157253836,44,40,52,42,1
"claude-3-7-sonnet-2025021.1",-2.02832718547593,40,29,52,31,2
"llama-4-scout-17b-16e-ins",-4.94688712751809,46,41,52,42,1
"llama-3.3-70b-instruct",-5.70916855086788,49,42,52,42,1
"amazon.nova-pro-v1:0",-8.34081684587014,52,48,52,50,1
"mistral-small-3.1-24b-ins",-8.01772473265908,50,48,52,48,1
"magistral-medium-2506",-4.95807156977327,47,41,52,42,1
"claude-3-5-haiku-20241022",-8.14564961067087,51,48,52,49,1
"gpt-4o-mini-2024-07-18",-4.70232470628224,43,40,52,42,1
