"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",8.58623913694837,1,1,16,1,1
"gemini-2.5-pro-preview-03",7.21804409433332,2,1,21,1,1
"grok-4-0709",6.69871681437603,3,1,19,1,1
"o3-2025-04-16",3.82854013637475,8,5,52,5,2
"chatgpt-4o-latest-2025032",6.26461170204613,4,1,32,1,1
"gemini-2.5-pro-preview-05",4.28139276769956,7,3,52,4,2
"deepseek-r1-0528",2.75096304299216,12,5,52,5,4
"grok-3-preview-02-24",4.32112596446179,6,3,52,4,2
"llama-4-maverick-03-26-ex",4.39869535332741,5,3,45,4,2
"gemini-2.5-flash",3.68328313455366,9,5,52,5,3
"qwen3-235b-a22b-no-thinki",2.07418745804682,14,5,52,8,5
"gemini-2.5-flash-preview-",2.04230849855775,15,6,52,8,5
"gemini-2.0-flash-thinking",2.97080304218259,10,5,52,5,4
"kimi-k2-0711-preview",1.78080826208826,17,8,52,8,5
"gpt-4.1-2025-04-14",1.15566184682176,23,10,52,10,5
"deepseek-v3-0324",1.07872790221408,25,10,52,10,5
"o4-mini-2025-04-16",1.11757692465202,24,10,52,10,5
"mistral-medium-2505",0.386457069335135,27,11,52,13,5
"gemini-2.5-flash-lite-pre",1.39641170815853,21,9,52,10,5
"qwen-max-2025-01-25",1.4099756308148,20,9,52,10,5
"hunyuan-turbos-20250416",1.71603629580301,18,8,52,8,5
"qwen3-235b-a22b",2.84485765162889,11,5,52,5,4
"minimax-m1",2.39930129615925,13,5,52,5,4
"claude-opus-4-20250514-th",1.95999632543052,16,7,52,8,5
"qwen3-235b-a22b-instruct-",0.855807964655102,26,10,52,10,5
"gemma-3-27b-it",-0.0924541005973119,31,13,52,14,5
"claude-opus-4-20250514",1.62836150663734,19,8,52,9,5
"grok-3-mini-beta",0.0743911379619249,30,13,52,14,5
"grok-3-mini-high",-0.114639527753756,32,13,52,14,5
"gpt-4o-2024-11-20",0.250572215965635,28,12,52,13,5
"claude-sonnet-4-20250514-",1.27057588025419,22,9,52,10,5
"gemini-2.0-flash-001",-0.913759386921035,36,18,52,20,3
"mistral-small-2506",-0.817109827601305,35,17,52,19,3
"gpt-4.1-mini-2025-04-14",-0.817109827600556,34,17,52,20,3
"qwq-32b",-1.26817774844054,37,20,52,23,2
"claude-sonnet-4-20250514",0.154591298388917,29,13,52,13,5
"qwen3-30b-a3b",-0.762969938761195,33,17,52,19,3
"command-a-03-2025",-1.65984815271564,39,22,52,26,1
"o3-mini",-1.33854251705647,38,20,52,23,2
"amazon-nova-experimental-",-5.0561383880932,45,41,52,41,1
"gemma-3n-e4b-it",-5.8119083714764,48,41,52,41,1
"claude-3-7-sonnet-2025021",-1.77357893246215,40,23,52,26,1
"claude-3-5-sonnet-2024102",-3.74067230445024,42,37,52,39,1
"llama-4-maverick-17b-128e",-4.45772069204745,43,39,52,40,1
"claude-3-7-sonnet-2025021.1",-3.31479238869612,41,33,52,37,1
"llama-4-scout-17b-16e-ins",-5.3298843991283,46,41,52,41,1
"llama-3.3-70b-instruct",-5.94675710106801,49,41,52,41,1
"amazon.nova-pro-v1:0",-8.83978167275084,50,50,52,50,1
"mistral-small-3.1-24b-ins",-9.41911157288983,52,50,52,50,1
"magistral-medium-2506",-5.48393927511049,47,41,52,41,1
"claude-3-5-haiku-20241022",-8.94147050450827,51,50,52,50,1
"gpt-4o-mini-2024-07-18",-4.69865543274055,44,41,52,41,1
