model,theta_hat,rank,ci_two_left,ci_two_right,ci_left,ci_uniform_left
gemini-2.5-pro-preview-03-25,1.1117,1,1,7,1,1
gemini-2.5-pro,1.103,2,1,5,1,1
grok-4-0709,0.7462,3,1,21,1,1
llama-4-maverick-03-26-experimental,0.5686,4,2,21,2,2
gemini-2.5-pro-preview-05-06,0.5573,5,2,24,2,2
gemini-2.5-flash,0.5236,6,2,21,3,2
chatgpt-4o-latest-20250326,0.5119,7,2,23,3,2
grok-3-preview-02-24,0.4507,8,3,27,3,2
o3-2025-04-16,0.442,9,3,26,3,2
gemini-2.5-flash-preview-04-17,0.3861,10,3,29,3,2
gemini-2.0-flash-thinking-exp-01-21,0.3771,11,1,44,1,1
deepseek-r1-0528,0.3527,12,3,29,3,2
claude-opus-4-20250514-thinking-16k,0.3472,13,3,29,3,3
minimax-m1,0.3159,14,3,31,3,3
qwen3-235b-a22b-no-thinking,0.279,15,3,31,3,3
qwen-max-2025-01-25,0.2778,16,3,33,3,3
gemini-2.5-flash-lite-preview-06-17-thinking,0.2759,17,3,33,3,3
kimi-k2-0711-preview,0.242,18,3,34,3,3
qwen3-235b-a22b,0.2387,19,3,34,3,3
qwen3-235b-a22b-instruct-2507,0.2358,20,3,44,3,1
claude-opus-4-20250514,0.2113,21,6,33,7,3
hunyuan-turbos-20250416,0.1933,22,3,40,3,2
deepseek-v3-0324,0.1804,23,6,34,7,3
claude-sonnet-4-20250514-thinking-32k,0.1431,24,7,35,8,3
gpt-4.1-2025-04-14,0.1002,25,10,37,10,5
o4-mini-2025-04-16,0.0721,26,10,38,10,6
gemma-3-27b-it,0.0453,27,10,38,11,7
grok-3-mini-high,0.0282,28,8,45,10,3
claude-sonnet-4-20250514,0.0016,29,13,41,13,10
gemini-2.0-flash-001,-0.0648,30,15,45,15,10
mistral-medium-2505,-0.0764,31,15,45,18,13
qwq-32b,-0.0845,32,14,46,15,10
grok-3-mini-beta,-0.1243,33,18,46,19,13
claude-3-7-sonnet-20250219-thinking-32k,-0.217,34,21,48,22,18
o3-mini,-0.2334,35,21,48,23,18
claude-3-7-sonnet-20250219,-0.3147,36,25,48,26,20
command-a-03-2025,-0.32,37,25,48,26,21
gpt-4o-2024-11-20,-0.3225,38,11,52,15,3
gpt-4.1-mini-2025-04-14,-0.3261,39,25,48,26,20
qwen3-30b-a3b,-0.3703,40,26,48,27,22
mistral-small-2506,-0.3924,41,23,51,26,17
claude-3-5-sonnet-20241022,-0.3947,42,27,48,29,25
amazon-nova-experimental-chat-05-14,-0.4345,43,26,51,27,21
llama-4-scout-17b-16e-instruct,-0.4891,44,27,52,31,22
llama-4-maverick-17b-128e-instruct,-0.5767,45,33,52,36,29
magistral-medium-2506,-0.6115,46,33,52,34,25
gemma-3n-e4b-it,-0.6312,47,33,52,35,26
llama-3.3-70b-instruct,-0.8077,48,41,52,41,36
amazon.nova-pro-v1:0,-0.8265,49,41,52,41,38
gpt-4o-mini-2024-07-18,-0.8295,50,30,52,34,13
claude-3-5-haiku-20241022,-0.9341,51,43,52,43,41
mistral-small-3.1-24b-instruct-2503,-0.9367,52,41,52,43,37
