"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",8.78286080313365,1,1,20,1,1
"gemini-2.5-pro-preview-03",6.48645699062458,2,1,32,1,1
"grok-4-0709",6.34753176316518,3,1,35,1,1
"o3-2025-04-16",4.64251688696538,7,2,52,2,1
"chatgpt-4o-latest-2025032",6.32263087823488,4,1,40,1,1
"gemini-2.5-pro-preview-05",3.74369061609178,11,2,52,3,2
"deepseek-r1-0528",3.6562664783575,13,2,52,3,2
"grok-3-preview-02-24",4.91017957665306,5,1,52,2,1
"llama-4-maverick-03-26-ex",4.78918139950302,6,2,52,2,1
"gemini-2.5-flash",4.62759590806463,8,2,52,2,1
"qwen3-235b-a22b-no-thinki",3.24995179063829,16,5,52,5,2
"gemini-2.5-flash-preview-",2.84133953083901,18,5,52,5,2
"gemini-2.0-flash-thinking",1.27124602665783,29,10,52,10,2
"kimi-k2-0711-preview",3.19079168627886,17,5,52,5,2
"gpt-4.1-2025-04-14",2.6935494620969,19,5,52,5,2
"deepseek-v3-0324",1.57125269995233,27,7,52,10,2
"o4-mini-2025-04-16",2.09566889908959,23,5,52,7,2
"mistral-medium-2505",1.61976932351905,26,8,52,10,2
"gemini-2.5-flash-lite-pre",2.25386044763731,22,5,52,6,2
"qwen-max-2025-01-25",1.81765251627138,24,6,52,10,2
"hunyuan-turbos-20250416",2.43535891895289,21,5,52,5,2
"qwen3-235b-a22b",3.47288899374183,15,2,52,5,2
"minimax-m1",2.46170481629021,20,5,52,5,2
"claude-opus-4-20250514-th",3.56716688779373,14,2,52,5,2
"qwen3-235b-a22b-instruct-",4.58249204464803,9,1,52,2,1
"gemma-3-27b-it",-0.463069084430128,36,20,52,23,1
"claude-opus-4-20250514",3.80155497006418,10,2,52,2,2
"grok-3-mini-beta",1.34805620640923,28,10,52,10,2
"grok-3-mini-high",0.793685228849967,31,10,52,15,2
"gpt-4o-2024-11-20",0.924163697785096,30,10,52,12,2
"claude-sonnet-4-20250514-",3.65849253388811,12,2,52,3,2
"gemini-2.0-flash-001",-1.70045330794355,42,28,52,30,1
"mistral-small-2506",-0.76176880710079,38,22,52,24,1
"gpt-4.1-mini-2025-04-14",0.0963959320005401,34,18,52,18,2
"qwq-32b",-0.133641101767731,35,17,52,18,2
"claude-sonnet-4-20250514",1.69258087129054,25,7,52,10,2
"qwen3-30b-a3b",0.325180847755325,32,15,52,18,2
"command-a-03-2025",-1.55325968000576,41,27,52,29,1
"o3-mini",0.105850732969285,33,16,52,18,2
"amazon-nova-experimental-",-4.67355260569094,44,41,52,43,1
"gemma-3n-e4b-it",-9.05787821319099,46,45,52,45,1
"claude-3-7-sonnet-2025021",-0.740987317154373,37,22,52,24,1
"claude-3-5-sonnet-2024102",-1.46270940556535,40,25,52,28,1
"llama-4-maverick-17b-128e",-4.36770129717148,43,37,52,39,1
"claude-3-7-sonnet-2025021.1",-1.39578454020579,39,25,52,28,1
"llama-4-scout-17b-16e-ins",-8.72331912425056,45,45,52,45,1
"llama-3.3-70b-instruct",-12.8822121561804,50,49,52,49,1
"amazon.nova-pro-v1:0",-13.3141281970468,51,49,52,49,1
"mistral-small-3.1-24b-ins",-9.2616451898229,48,45,52,45,1
"magistral-medium-2506",-9.2533368977561,47,45,52,45,1
"claude-3-5-haiku-20241022",-12.780638541212,49,49,52,49,1
"gpt-4o-mini-2024-07-18",-13.6534808997175,52,49,52,49,1
