"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",7.63177382024798,1,1,14,1,1
"gemini-2.5-pro-preview-03",6.63076949288197,2,1,15,1,1
"grok-4-0709",5.70025778315996,3,1,21,1,1
"o3-2025-04-16",3.44130230581564,10,4,52,4,3
"chatgpt-4o-latest-2025032",5.11287144175342,4,1,28,2,1
"gemini-2.5-pro-preview-05",3.88901989825575,7,3,41,3,2
"deepseek-r1-0528",2.76174786832243,12,5,52,5,3
"grok-3-preview-02-24",4.46357453799452,5,2,34,3,1
"llama-4-maverick-03-26-ex",3.8947193935327,6,3,41,3,2
"gemini-2.5-flash",3.57282467904218,9,3,49,4,3
"qwen3-235b-a22b-no-thinki",2.13011264914216,17,6,52,6,4
"gemini-2.5-flash-preview-",2.44045652122516,15,5,52,6,4
"gemini-2.0-flash-thinking",2.2379808545226,16,5,52,6,4
"kimi-k2-0711-preview",2.11002429516524,18,6,52,6,4
"gpt-4.1-2025-04-14",1.60440111976381,20,8,52,10,5
"deepseek-v3-0324",0.807184588283098,27,12,52,14,5
"o4-mini-2025-04-16",0.965071617835758,25,11,52,12,5
"mistral-medium-2505",0.623168172116322,28,12,52,15,5
"gemini-2.5-flash-lite-pre",1.6004921844113,21,8,52,10,5
"qwen-max-2025-01-25",1.21657433837317,24,10,52,11,5
"hunyuan-turbos-20250416",1.30643551466045,23,10,52,11,5
"qwen3-235b-a22b",2.09839942819296,19,6,52,6,4
"minimax-m1",1.40047188294264,22,8,52,11,5
"claude-opus-4-20250514-th",2.66483323014533,14,5,52,5,4
"qwen3-235b-a22b-instruct-",3.58804813643446,8,3,52,3,3
"gemma-3-27b-it",-0.18974389934959,32,18,52,20,5
"claude-opus-4-20250514",2.75820087574429,13,5,52,5,3
"grok-3-mini-beta",0.463842496531262,29,14,52,16,5
"grok-3-mini-high",-0.0884661352122684,31,16,52,20,5
"gpt-4o-2024-11-20",0.187249993310472,30,15,52,17,5
"claude-sonnet-4-20250514-",3.07381379557169,11,4,52,4,3
"gemini-2.0-flash-001",-1.2253467666016,37,25,52,27,4
"mistral-small-2506",-1.76178724957974,39,28,52,30,3
"gpt-4.1-mini-2025-04-14",-0.843616855345447,34,22,52,25,5
"qwq-32b",-1.20085699792833,36,22,52,25,4
"claude-sonnet-4-20250514",0.864688405477618,26,12,52,12,5
"qwen3-30b-a3b",-0.761477623090535,33,20,52,22,5
"command-a-03-2025",-1.97133904720755,40,30,52,31,2
"o3-mini",-0.97442028594881,35,22,52,24,4
"amazon-nova-experimental-",-5.0984249554704,44,43,52,43,1
"gemma-3n-e4b-it",-6.28124978143228,48,43,52,43,1
"claude-3-7-sonnet-2025021",-1.50171109767456,38,26,52,29,3
"claude-3-5-sonnet-2024102",-2.50247744983538,42,32,52,33,1
"llama-4-maverick-17b-128e",-4.92862304451801,43,41,52,42,1
"claude-3-7-sonnet-2025021.1",-2.26970843475304,41,31,52,33,1
"llama-4-scout-17b-16e-ins",-5.63755496973821,46,43,52,43,1
"llama-3.3-70b-instruct",-6.35512175972101,49,43,52,43,1
"amazon.nova-pro-v1:0",-9.07884873259852,52,50,52,50,1
"mistral-small-3.1-24b-ins",-8.73447779612726,50,48,52,49,1
"magistral-medium-2506",-5.70533360078085,47,43,52,43,1
"claude-3-5-haiku-20241022",-8.92186681242227,51,49,52,50,1
"gpt-4o-mini-2024-07-18",-5.20785802552066,45,43,52,43,1
