"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"gemini-2.5-pro",9.65030051322202,1,1,26,1,1
"gemini-2.5-pro-preview-03",8.32684505715469,2,1,34,1,1
"grok-4-0709",7.41437313924808,4,1,38,1,1
"o3-2025-04-16",5.72690226469228,6,2,52,3,2
"chatgpt-4o-latest-2025032",7.53068136275378,3,1,38,1,1
"gemini-2.5-pro-preview-05",5.43611049817751,9,3,52,3,2
"deepseek-r1-0528",4.83714185281683,13,5,52,5,2
"grok-3-preview-02-24",6.64672199998901,5,2,44,2,1
"llama-4-maverick-03-26-ex",5.49054946483382,8,3,52,3,2
"gemini-2.5-flash",5.40436456417973,10,3,52,3,2
"qwen3-235b-a22b-no-thinki",3.86373393193472,17,6,52,6,3
"gemini-2.5-flash-preview-",3.87738253396484,16,6,52,6,3
"gemini-2.0-flash-thinking",2.34691412734696,24,11,52,13,3
"kimi-k2-0711-preview",3.9496332076011,15,6,52,6,3
"gpt-4.1-2025-04-14",3.82350156511763,18,6,52,6,3
"deepseek-v3-0324",2.29652875003579,26,11,52,14,3
"o4-mini-2025-04-16",2.29711749846676,25,11,52,14,3
"mistral-medium-2505",2.82353446879092,21,8,52,11,3
"gemini-2.5-flash-lite-pre",2.91025473913473,20,8,52,11,3
"qwen-max-2025-01-25",0.681034345997853,29,19,52,20,1
"hunyuan-turbos-20250416",2.68461364945833,22,9,52,11,3
"qwen3-235b-a22b",3.35377466964934,19,6,52,8,3
"minimax-m1",-0.55798232001033,33,27,52,28,1
"claude-opus-4-20250514-th",4.53391212122888,14,5,52,5,3
"qwen3-235b-a22b-instruct-",5.70908082403784,7,2,52,2,2
"gemma-3-27b-it",-0.348684698100794,32,23,52,28,1
"claude-opus-4-20250514",4.93579436037622,12,3,52,5,2
"grok-3-mini-beta",2.19931048163595,27,11,52,14,3
"grok-3-mini-high",0.354613420571697,30,20,52,22,1
"gpt-4o-2024-11-20",1.82269980509917,28,14,52,15,3
"claude-sonnet-4-20250514-",5.00549299826176,11,3,52,4,2
"gemini-2.0-flash-001",-1.78631794985489,41,29,52,29,1
"mistral-small-2506",-0.802189008714196,34,28,52,29,1
"gpt-4.1-mini-2025-04-14",0.303618713011796,31,20,52,22,1
"qwq-32b",-2.05644147022771,42,29,52,30,1
"claude-sonnet-4-20250514",2.42039783112909,23,11,52,14,3
"qwen3-30b-a3b",-0.888220297567937,36,28,52,29,1
"command-a-03-2025",-1.56644836222079,39,29,52,29,1
"o3-mini",-1.18022693735777,37,29,52,29,1
"amazon-nova-experimental-",-4.50562411338077,43,41,52,42,1
"gemma-3n-e4b-it",-13.1381388809821,48,48,52,48,1
"claude-3-7-sonnet-2025021",-0.833890330149979,35,28,52,29,1
"claude-3-5-sonnet-2024102",-1.60201716266654,40,29,52,29,1
"llama-4-maverick-17b-128e",-9.84959176068353,44,44,52,44,1
"claude-3-7-sonnet-2025021.1",-1.26266598262956,38,29,52,29,1
"llama-4-scout-17b-16e-ins",-9.85844847901003,45,44,52,44,1
"llama-3.3-70b-instruct",-14.2687966549852,50,48,52,48,1
"amazon.nova-pro-v1:0",-14.6688654867472,51,48,52,48,1
"mistral-small-3.1-24b-ins",-9.94173961909658,47,44,52,44,1
"magistral-medium-2506",-9.91613474616563,46,44,52,44,1
"claude-3-5-haiku-20241022",-14.2351418513651,49,48,52,48,1
"gpt-4o-mini-2024-07-18",-15.3893686480025,52,48,52,48,1
